SYMBOL,ASKPRICE,ASKQTY,BIDPRICE,BIDQTY,CLOSETIME,COUNT,FIRSTID,HIGHPRICE,LASTID,LASTPRICE,LASTQTY,LOWPRICE,OPENPRICE,OPENTIME,PREVCLOSEPRICE,PRICECHANGE,PRICECHANGEPERCENT,QUOTEVOLUME,VOLUME,WEIGHTEDAVGPRICE
SCETH,0.00000498,1541.00000000,0.00000496,99961.00000000,1638428052351,2055,2967921,0.00000512,2969975,0.00000497,12358.00000000,0.00000480,0.00000489,1638341652351,0.00000489,0.00000008,1.636,195.66050433,39505200.00000000,0.00000495
SCBNB,0.00003659,617107.00000000,0.00003621,88992.00000000,1638428012707,657,1311683,0.00003756,1312339,0.00003651,29213.00000000,0.00003543,0.00003684,1638341612707,0.00003696,-0.00000033,-0.896,353.31445494,9744185.00000000,0.00003626
NPXSBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000003,0.00000000,0.000,0.00000000,0.00000000,0.00000000
NPXSETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000345,0.00000000,0.000,0.00000000,0.00000000,0.00000000
VENUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00010000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
KEYBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000013,0.00000000,0.000,0.00000000,0.00000000,0.00000000
KEYETH,0.00000319,2430.00000000,0.00000317,48422.00000000,1638428053869,1623,3672871,0.00000330,3674493,0.00000318,8772.00000000,0.00000308,0.00000313,1638341653869,0.00000313,0.00000005,1.597,108.64158301,34170474.00000000,0.00000318
NASBTC,0.00000770,28317.00000000,0.00000760,73797.00000000,1638428055433,3149,7619356,0.00000790,7622504,0.00000770,146.00000000,0.00000750,0.00000760,1638341655433,0.00000750,0.00000010,1.316,10.19826420,1325742.00000000,0.00000769
NASETH,0.00009530,321.00000000,0.00009500,631.00000000,1638428055171,1728,2997433,0.00009820,2999160,0.00009520,896.00000000,0.00009020,0.00009120,1638341655171,0.00009120,0.00000400,4.386,46.14460930,488587.00000000,0.00009445
NASBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.02337000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
MFTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000008,0.00000000,0.000,0.00000000,0.00000000,0.00000000
MFTETH,0.00000289,166131.00000000,0.00000288,48086.00000000,1638428051360,1720,3019710,0.00000301,3021429,0.00000289,330930.00000000,0.00000284,0.00000292,1638341651360,0.00000292,-0.00000003,-1.027,149.11969332,51139443.00000000,0.00000292
MFTBNB,0.00002105,208017.00000000,0.00002101,22370.00000000,1638428055571,733,1585396,0.00002248,1586128,0.00002105,12860.00000000,0.00002084,0.00002197,1638341655571,0.00002202,-0.00000092,-4.188,447.88916614,20946368.00000000,0.00002138
DENTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000004,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DENTETH,0.00000106,7302489.00000000,0.00000105,927.00000000,1638428056387,1698,6677984,0.00000108,6679681,0.00000106,70592.00000000,0.00000104,0.00000106,1638341656387,0.00000106,0.00000000,0.000,140.49016502,133490020.00000000,0.00000105
ARDRBTC,0.00000603,2672.00000000,0.00000601,6141.00000000,1638427955547,1493,6413366,0.00000644,6414858,0.00000601,4991.00000000,0.00000600,0.00000628,1638341555547,0.00000628,-0.00000027,-4.299,6.78438397,1086744.00000000,0.00000624
ARDRETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00018870,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ARDRBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00316800,0.00000000,0.000,0.00000000,0.00000000,0.00000000
NULSUSDT,0.50280000,320.00000000,0.50090000,199.00000000,1638428011607,5427,9784271,0.53820000,9789697,0.50070000,160.00000000,0.49980000,0.51460000,1638341611607,0.51460000,-0.01390000,-2.701,960724.86360000,1845547.00000000,0.52056375
HOTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000002,0.00000000,0.000,0.00000000,0.00000000,0.00000000
HOTETH,0.00000257,348494.00000000,0.00000256,279696.00000000,1638428053708,3116,9910885,0.00000261,9914000,0.00000257,22096.00000000,0.00000252,0.00000254,1638341653708,0.00000254,0.00000003,1.181,178.63832651,69617780.00000000,0.00000257
VETBTC,0.00000205,921542.00000000,0.00000204,3123316.00000000,1638428055708,15508,24125727,0.00000217,24141234,0.00000204,27839.00000000,0.00000203,0.00000212,1638341655708,0.00000213,-0.00000008,-3.774,207.52221207,98729521.00000000,0.00000210
VETETH,0.00002559,120554.00000000,0.00002556,16963.00000000,1638428056372,5838,10627136,0.00002674,10632973,0.00002559,619.00000000,0.00002533,0.00002559,1638341656372,0.00002558,0.00000000,0.000,776.65059581,29974172.00000000,0.00002591
VETUSDT,0.11575000,1591.50000000,0.11570000,3129.60000000,1638428054503,301538,144122062,0.12545000,144423599,0.11571000,15501.00000000,0.11369000,0.12115000,1638341654503,0.12115000,-0.00544000,-4.490,99849812.23508700,831106122.40000000,0.12014087
VETBNB,0.00018680,21482.00000000,0.00018660,46988.00000000,1638428052229,5139,5091840,0.00019600,5096978,0.00018670,4200.00000000,0.00018590,0.00019240,1638341652229,0.00019230,-0.00000570,-2.963,3956.64650170,20754378.00000000,0.00019064
DOCKBTC,0.00000167,112491.00000000,0.00000166,103194.00000000,1638428055429,4486,10416852,0.00000169,10421337,0.00000167,100947.00000000,0.00000151,0.00000159,1638341655429,0.00000158,0.00000008,5.031,40.95869673,25811665.00000000,0.00000159
DOCKETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00003283,0.00000000,0.000,0.00000000,0.00000000,0.00000000
POLYBTC,0.00001295,2979.00000000,0.00001293,125.00000000,1638428052761,7676,12297587,0.00001360,12305262,0.00001293,1229.00000000,0.00001289,0.00001350,1638341652761,0.00001350,-0.00000057,-4.222,25.22317993,1905622.00000000,0.00001324
POLYBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00145900,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PHXBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000180,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PHXETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00005617,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PHXBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00045600,0.00000000,0.000,0.00000000,0.00000000,0.00000000
HCBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00002000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
HCETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00513400,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GOBTC,0.00000065,261794.00000000,0.00000064,1472750.00000000,1638428050601,1185,7208753,0.00000067,7209937,0.00000064,53030.00000000,0.00000063,0.00000066,1638341650601,0.00000065,-0.00000002,-3.030,6.09041149,9392726.00000000,0.00000065
GOBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00069230,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PAXBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00025175,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PAXBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.20121000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PAXUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.99960000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PAXETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00888047,0.00000000,0.000,0.00000000,0.00000000,0.00000000
RVNBTC,0.00000188,395215.00000000,0.00000187,208724.00000000,1638428054406,4465,20998649,0.00000193,21003113,0.00000187,899.00000000,0.00000184,0.00000191,1638341654406,0.00000191,-0.00000004,-2.094,25.74702681,13619873.00000000,0.00000189
RVNBNB,0.00017110,66178.00000000,0.00017070,2050.00000000,1638428048190,632,2487611,0.00017440,2488242,0.00017080,6358.00000000,0.00016780,0.00017270,1638341648190,0.00017270,-0.00000190,-1.100,269.56424640,1577937.00000000,0.00017083
DCRBTC,0.00184000,10.72700000,0.00183800,11.30900000,1638428052666,4271,6882868,0.00189900,6887138,0.00183900,1.64500000,0.00182700,0.00185800,1638341652666,0.00186100,-0.00001900,-1.023,15.93513009,8588.08500000,0.00185549
DCRBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.78100000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
USDCBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.21755000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
MITHBTC,0.00000150,220218.00000000,0.00000149,443874.00000000,1638428056292,7198,9586722,0.00000165,9593919,0.00000150,32145.00000000,0.00000147,0.00000157,1638341656292,0.00000156,-0.00000007,-4.459,40.35960296,25994929.00000000,0.00000155
MITHBNB,0.00013720,45527.00000000,0.00013640,47502.00000000,1638428054510,847,3717307,0.00014750,3718153,0.00013650,8261.00000000,0.00013480,0.00014130,1638341654510,0.00014190,-0.00000480,-3.397,688.85750000,4887956.00000000,0.00014093
BCHABCBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.02933000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHSVBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.01117900,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHABCUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,220.08000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHSVUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,58.90000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BNBPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,495.10000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BTCPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,51529.15000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ETHPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,3904.41000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XRPPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.88960000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
EOSPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,2.58450000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XLMPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.04221000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
RENBTC,0.00001612,1500.00000000,0.00001610,649.00000000,1638428041865,12747,16373656,0.00001791,16386402,0.00001610,4217.00000000,0.00001608,0.00001656,1638341641865,0.00001660,-0.00000046,-2.778,86.15870612,5105297.00000000,0.00001688
RENBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00458500,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BNBTUSD,620.70000000,0.96700000,619.00000000,0.96800000,1638428048073,5411,1180403,651.50000000,1185813,620.00000000,0.94100000,605.90000000,629.90000000,1638341648073,631.60000000,-9.90000000,-1.572,2150940.80920000,3408.35600000,631.07868110
XRPTUSD,0.97030000,447.00000000,0.96950000,466.00000000,1638428055573,524,1418300,1.01730000,1418823,0.97000000,111.00000000,0.95730000,1.00530000,1638341655573,1.00510000,-0.03530000,-3.511,373038.92220000,377062.00000000,0.98933046
EOSTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,4.11590000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XLMTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.06833000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BNBUSDC,620.60000000,9.20000000,620.00000000,11.29300000,1638428056450,6179,3694468,650.00000000,3700646,620.00000000,0.19300000,606.30000000,629.50000000,1638341656450,629.90000000,-9.50000000,-1.509,6214471.22140000,9805.93500000,633.74591218
BTCUSDC,56610.71000000,0.03437000,56585.73000000,0.07073000,1638428056321,46855,33709894,59083.36000000,33756748,56548.90000000,0.00421000,55815.74000000,57000.30000000,1638341656321,56987.43000000,-451.40000000,-0.792,104400792.99518390,1812.48728000,57600.84175332
ETHUSDC,4530.76000000,0.24250000,4529.47000000,0.03600000,1638428056452,25791,13472127,4784.27000000,13497917,4525.00000000,0.25000000,4451.93000000,4733.09000000,1638341656452,4732.31000000,-208.09000000,-4.396,60244637.19608900,12970.63880000,4644.69315082
XRPUSDC,0.97010000,2064.00000000,0.96930000,15440.00000000,1638428055235,3287,3730083,1.01820000,3733369,0.96950000,4168.00000000,0.95770000,1.00500000,1638341655235,1.00510000,-0.03550000,-3.532,4051493.55610000,4070014.00000000,0.99544954
EOSUSDC,3.92900000,306.00000000,3.92600000,306.00000000,1638428053478,616,1778978,4.11600000,1779593,3.91800000,127.50000000,3.86100000,4.04900000,1638341653478,4.05300000,-0.13100000,-3.235,571434.38880000,141940.70000000,4.02586706
XLMUSDC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.04970000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
USDCUSDT,0.99940000,4835045.00000000,0.99930000,311054.00000000,1638428055026,61941,32581696,0.99970000,32643636,0.99930000,497.00000000,0.99900000,0.99920000,1638341655026,0.99930000,0.00010000,0.010,179394997.47880000,179511695.00000000,0.99934992
ADATUSD,1.54000000,5845.70000000,1.53800000,5521.60000000,1638428054846,457,1116755,1.62100000,1117211,1.54000000,1349.00000000,1.52100000,1.58100000,1638341654846,1.58300000,-0.04100000,-2.593,269602.95050000,171763.90000000,1.56961358
TRXTUSD,0.09638000,25966.40000000,0.09620000,36260.20000000,1638428055631,2594,2773145,0.10070000,2775738,0.09628000,1893.20000000,0.09507000,0.09717000,1638341655631,0.09728000,-0.00089000,-0.916,717824.33864600,7343069.90000000,0.09775535
NEOTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,11.81800000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
TRXXRP,0.09926000,0.90000000,0.09921000,1155.70000000,1638428035529,4514,7238908,0.09948000,7243421,0.09926000,206.70000000,0.09625000,0.09694000,1638341635529,0.09675000,0.00232000,2.393,596786.07309800,6078837.30000000,0.09817438
XZCXRP,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,20.79200000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PAXTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.99950000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
USDCTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,1.00000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
USDCPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,1.00020000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LINKUSDT,24.65000000,552.14000000,24.64000000,296.42000000,1638428056417,252729,184339879,26.90000000,184592607,24.64000000,126.16000000,24.16000000,25.99000000,1638341656417,25.99000000,-1.35000000,-5.194,129597902.39580000,5035468.51000000,25.73700980
LINKTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,28.87000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LINKPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,3.98340000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LINKUSDC,24.68000000,5.97000000,24.65000000,191.17000000,1638428055253,1678,2634298,26.91000000,2635975,24.63000000,50.00000000,24.20000000,25.99000000,1638341655253,26.05000000,-1.36000000,-5.233,1310150.81230000,50525.22000000,25.93063053
WAVESUSDT,23.21000000,19.65000000,23.20000000,65.49000000,1638428056468,49075,40099182,23.38000000,40148256,23.20000000,72.53000000,21.60000000,21.67000000,1638341656468,21.67000000,1.53000000,7.060,11793056.12470000,524294.43000000,22.49319361
WAVESTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,1.07200000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WAVESPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.80290000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WAVESUSDC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,1.20360000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHABCTUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,220.20000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHABCPAX,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,221.20000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCHABCUSDC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,220.30000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
